ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,87762,504,Fruits,Recent fruit or seed drop,2015,8,18,230,2457253,36,2015,8,18,230,2457253,18
'25865',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,86290,516,Fruits,Fruits,2015,6,11,162,2457185,4,2015,6,11,162,2457185,3
'25902',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,87762,516,Fruits,Fruits,2015,7,8,189,2457212,24,2015,7,8,189,2457212,41
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,93,Tilia,americana,American basswood,87762,516,Fruits,Fruits,2015,9,5,248,2457271,6,2015,9,5,248,2457271,7
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,390,Fruits,Ripe fruits,2015,8,30,242,2457265,12,2015,8,30,242,2457265,6
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,390,Fruits,Ripe fruits,2015,9,25,268,2457291,2,2015,9,25,268,2457291,19
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,390,Fruits,Ripe fruits,2015,9,12,255,2457278,7,2015,9,25,268,2457291,19
"'26428,19414,25865'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,390,Fruits,Ripe fruits,2015,9,12,255,2457278,7,2015,9,25,268,2457291,19
"'19414,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,471,Leaves,Falling leaves,2015,9,23,266,2457289,17,2015,10,14,287,2457310,20
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,471,Leaves,Falling leaves,2015,11,4,308,2457331,1,2015,11,4,308,2457331,-9999
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,471,Leaves,Falling leaves,2015,8,18,230,2457253,12,2015,8,30,242,2457265,6
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,471,Leaves,Falling leaves,2015,9,12,255,2457278,7,2015,10,14,287,2457310,20
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,471,Leaves,Falling leaves,2015,11,4,308,2457331,1,2015,11,4,308,2457331,-9999
"'25865,26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,471,Leaves,Falling leaves,2015,8,28,240,2457263,20,2015,11,5,309,2457332,-9999
"'19414,25865,25902'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85751,483,Leaves,Leaves,2015,6,14,165,2457188,3,2015,9,5,248,2457271,59
"'19414,25865,25902,26428,26033'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,483,Leaves,Leaves,2015,6,14,165,2457188,3,2015,10,14,287,2457310,20
"'19414,25865,25902,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,483,Leaves,Leaves,2015,6,14,165,2457188,3,2015,10,14,287,2457310,20
"'19414,25865,25902,26416,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,483,Leaves,Leaves,2015,5,27,147,2457170,-9999,2015,10,14,287,2457310,21
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85751,498,Leaves,Colored leaves,2015,8,6,218,2457241,29,2015,8,6,218,2457241,89
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,498,Leaves,Colored leaves,2015,8,6,218,2457241,29,2015,8,6,218,2457241,12
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,498,Leaves,Colored leaves,2015,9,12,255,2457278,6,2015,10,14,287,2457310,20
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,498,Leaves,Colored leaves,2015,6,14,165,2457188,3,2015,6,14,165,2457188,4
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,498,Leaves,Colored leaves,2015,8,18,230,2457253,12,2015,8,30,242,2457265,6
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,498,Leaves,Colored leaves,2015,9,12,255,2457278,7,2015,10,14,287,2457310,20
"'19414,26416,26428,25865'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,498,Leaves,Colored leaves,2015,8,6,218,2457241,14,2015,10,14,287,2457310,21
'25865',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,498,Leaves,Colored leaves,2015,11,5,309,2457332,1,2015,11,5,309,2457332,-9999
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,504,Fruits,Recent fruit or seed drop,2015,9,23,266,2457289,11,2015,9,25,268,2457291,19
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,504,Fruits,Recent fruit or seed drop,2015,8,30,242,2457265,24,2015,8,30,242,2457265,6
"'19414,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,504,Fruits,Recent fruit or seed drop,2015,9,23,266,2457289,18,2015,10,14,287,2457310,20
"'26428,19414,25865'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,504,Fruits,Recent fruit or seed drop,2015,9,12,255,2457278,7,2015,10,14,287,2457310,21
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85751,516,Fruits,Fruits,2015,6,14,165,2457188,3,2015,6,14,165,2457188,4
'26428',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,516,Fruits,Fruits,2015,8,18,230,2457253,12,2015,8,30,242,2457265,6
'19414',Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85755,516,Fruits,Fruits,2015,9,25,268,2457291,2,2015,9,25,268,2457291,19
"'26428,19414'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85756,516,Fruits,Fruits,2015,8,18,230,2457253,41,2015,9,25,268,2457291,19
"'19414,25865,25902,26416,26428'",Arnold Arboretum - Tree Spotters Program,20229,42.305161,-71.122452,13,MA,1172,Aesculus,flava,yellow buckeye,85758,516,Fruits,Fruits,2015,5,27,147,2457170,-9999,2015,9,25,268,2457291,19
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,371,Leaves,Breaking leaf buds,2015,4,27,117,2457140,-9999,2015,4,27,117,2457140,8
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,371,Leaves,Breaking leaf buds,2015,4,27,117,2457140,-9999,2015,4,27,117,2457140,8
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,371,Leaves,Breaking leaf buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,371,Leaves,Breaking leaf buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,390,Fruits,Ripe fruits,2015,11,7,311,2457334,16,2015,11,7,311,2457334,-9999
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,467,Leaves,Increasing leaf size,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,30
'24475',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86274,467,Leaves,Increasing leaf size,2015,5,5,125,2457148,8,2015,5,5,125,2457148,30
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,467,Leaves,Increasing leaf size,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,30
'19414',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,467,Leaves,Increasing leaf size,2015,7,2,183,2457206,28,2015,7,2,183,2457206,75
'24475',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,467,Leaves,Increasing leaf size,2015,5,5,125,2457148,8,2015,5,5,125,2457148,133
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,467,Leaves,Increasing leaf size,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,30
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,471,Leaves,Falling leaves,2015,11,7,311,2457334,16,2015,11,7,311,2457334,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,471,Leaves,Falling leaves,2015,11,7,311,2457334,16,2015,11,7,311,2457334,-9999
"'30145,24475,19414,25739,25865,26817'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,483,Leaves,Leaves,2015,4,27,117,2457140,-9999,2015,11,7,311,2457334,-9999
"'24475,19414,25739,25865,26817'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86274,483,Leaves,Leaves,2015,5,5,125,2457148,8,2015,10,22,295,2457318,-9999
"'30145,24475,19414,25739,25865,26817'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,483,Leaves,Leaves,2015,4,27,117,2457140,-9999,2015,11,7,311,2457334,-9999
"'24475,19414,25865,26817'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,483,Leaves,Leaves,2015,5,5,125,2457148,8,2015,10,22,295,2457318,-9999
"'30145,24475,19414,25739,25865,26817'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,483,Leaves,Leaves,2015,4,27,117,2457140,-9999,2015,10,22,295,2457318,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,498,Leaves,Colored leaves,2015,10,22,295,2457318,17,2015,11,7,311,2457334,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86274,498,Leaves,Colored leaves,2015,10,22,295,2457318,17,2015,10,22,295,2457318,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,498,Leaves,Colored leaves,2015,10,22,295,2457318,17,2015,11,7,311,2457334,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,498,Leaves,Colored leaves,2015,10,22,295,2457318,17,2015,10,22,295,2457318,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,498,Leaves,Colored leaves,2015,10,5,278,2457301,20,2015,10,22,295,2457318,-9999
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,500,Flowers,Flowers or flower buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86274,500,Flowers,Flowers or flower buds,2015,4,27,117,2457140,-9999,2015,4,27,117,2457140,24
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,500,Flowers,Flowers or flower buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,500,Flowers,Flowers or flower buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,500,Flowers,Flowers or flower buds,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,501,Flowers,Open flowers,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
'30145',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86274,501,Flowers,Open flowers,2015,4,27,117,2457140,-9999,2015,4,27,117,2457140,24
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86275,501,Flowers,Open flowers,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
'24475',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86276,501,Flowers,Open flowers,2015,5,5,125,2457148,-9999,2015,5,5,125,2457148,16
"'30145,24475'",Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86277,501,Flowers,Open flowers,2015,4,27,117,2457140,-9999,2015,5,5,125,2457148,16
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,504,Fruits,Recent fruit or seed drop,2015,11,7,311,2457334,16,2015,11,7,311,2457334,-9999
'26817',Arnold Arboretum - Tree Spotters Program,20238,42.298065,-71.122131,21,MA,79,Fagus,grandifolia,American beech,86273,516,Fruits,Fruits,2015,11,7,311,2457334,16,2015,11,7,311,2457334,-9999
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,371,Leaves,Breaking leaf buds,2015,5,30,150,2457173,2,2015,5,30,150,2457173,11
'25733',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,371,Leaves,Breaking leaf buds,2015,9,5,248,2457271,8,2015,9,5,248,2457271,4
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,467,Leaves,Increasing leaf size,2015,5,30,150,2457173,2,2015,5,30,150,2457173,27
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,467,Leaves,Increasing leaf size,2015,5,30,150,2457173,-9999,2015,5,30,150,2457173,27
'25865',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,467,Leaves,Increasing leaf size,2015,6,26,177,2457200,29,2015,6,26,177,2457200,23
"'25865,19414'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,483,Leaves,Leaves,2015,6,10,161,2457184,-9999,2015,8,6,218,2457241,-9999
"'19414,25556,25865'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,483,Leaves,Leaves,2015,5,28,148,2457171,-9999,2015,9,9,252,2457275,-9999
"'25556,25865,19414'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,483,Leaves,Leaves,2015,5,30,150,2457173,-9999,2015,8,6,218,2457241,-9999
"'19414,25556,25865,25733'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,483,Leaves,Leaves,2015,5,28,148,2457171,-9999,2015,9,28,271,2457294,-9999
"'19414,25556,25865,25733'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,483,Leaves,Leaves,2015,5,28,148,2457171,-9999,2015,9,28,271,2457294,-9999
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,500,Flowers,Flowers or flower buds,2015,5,30,150,2457173,2,2015,5,30,150,2457173,11
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,500,Flowers,Flowers or flower buds,2015,5,30,150,2457173,2,2015,5,30,150,2457173,11
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,501,Flowers,Open flowers,2015,5,30,150,2457173,-9999,2015,5,30,150,2457173,11
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,501,Flowers,Open flowers,2015,5,30,150,2457173,2,2015,5,30,150,2457173,11
'25556',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,502,Flowers,Pollen release (flowers),2015,5,30,150,2457173,2,2015,5,30,150,2457173,11
'19414',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,504,Fruits,Recent fruit or seed drop,2015,9,9,252,2457275,34,2015,9,9,252,2457275,-9999
'25733',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,504,Fruits,Recent fruit or seed drop,2015,9,5,248,2457271,8,2015,9,5,248,2457271,4
'25733',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,504,Fruits,Recent fruit or seed drop,2015,9,5,248,2457271,8,2015,9,5,248,2457271,4
"'25865,19414'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,516,Fruits,Fruits,2015,6,10,161,2457184,-9999,2015,8,6,218,2457241,-9999
'25865',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,516,Fruits,Fruits,2015,6,10,161,2457184,-9999,2015,6,26,177,2457200,23
'19414',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,516,Fruits,Fruits,2015,9,9,252,2457275,52,2015,9,9,252,2457275,-9999
"'25865,19414'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,516,Fruits,Fruits,2015,6,10,161,2457184,-9999,2015,8,6,218,2457241,-9999
'19414',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,516,Fruits,Fruits,2015,5,28,148,2457171,-9999,2015,5,28,148,2457171,2
"'25865,19414,25733'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,516,Fruits,Fruits,2015,6,10,161,2457184,11,2015,9,28,271,2457294,-9999
"'19414,25556,25865,25733'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,516,Fruits,Fruits,2015,5,28,148,2457171,-9999,2015,9,28,271,2457294,-9999
